subject_id,scenario_id,rep,configuration,engine_mode,diag_component,diag_category,gt_role,gt_category,top1_aligned,category_correct
s4-umami,F2,r9,C4,llm-grounded,application,application,app,configuration,1,0
s4-umami,F2,r9,C5,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s4-umami,F2,r9,C5,llm-grounded,Test Suite,test-reliability,app,configuration,0,0
s4-umami,F3,r1,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r1,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F3,r1,C2,llm-b-grounded,Container Image Pull,infrastructure,app,infrastructure,0,1
s4-umami,F3,r1,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r1,C3,llm-b-grounded,Container Image Pull,infrastructure,app,infrastructure,0,1
s4-umami,F3,r1,C3,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r1,C4,llm-b-grounded,Database migration job (postgres-migrate),infrastructure,app,infrastructure,0,1
s4-umami,F3,r1,C4,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r1,C5,llm-b-grounded,Database Migration Job,configuration,app,infrastructure,0,0
s4-umami,F3,r1,C5,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r10,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r10,C1,llm-grounded,PostgreSQL Database,database,app,infrastructure,0,0
s4-umami,F3,r10,C2,llm-b-grounded,postgres-migrate-8wtpx pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r10,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r10,C3,llm-b-grounded,postgres-migrate-8wtpx pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r10,C3,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r10,C4,llm-b-grounded,Database migration job (postgres-migrate),configuration,app,infrastructure,0,0
s4-umami,F3,r10,C4,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r10,C5,llm-b-grounded,Database migration job (postgres-migrate),configuration,app,infrastructure,0,0
s4-umami,F3,r10,C5,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r2,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r2,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F3,r2,C2,llm-b-grounded,postgres-migrate-cht4q pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r2,C2,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r2,C3,llm-b-grounded,postgres-migrate-cht4q pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r2,C3,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r2,C4,llm-b-grounded,postgres-migrate-cht4q Pod,configuration,app,infrastructure,0,0
s4-umami,F3,r2,C4,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r2,C5,llm-b-grounded,Database Migration Job (postgres-migrate),configuration,app,infrastructure,0,0
s4-umami,F3,r2,C5,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r3,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r3,C1,llm-grounded,PostgreSQL Database,database,app,infrastructure,0,0
s4-umami,F3,r3,C2,llm-b-grounded,postgres-migrate-g4tdb pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r3,C2,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r3,C3,llm-b-grounded,postgres-migrate-g4tdb pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r3,C3,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r3,C4,llm-b-grounded,postgres-migrate-g4tdb Pod,configuration,app,infrastructure,0,0
s4-umami,F3,r3,C4,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r3,C5,llm-b-grounded,Database migration job (postgres-migrate),configuration,app,infrastructure,0,0
s4-umami,F3,r3,C5,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r4,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r4,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r4,C2,llm-b-grounded,postgres-migrate-rq8xw Pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r4,C2,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r4,C3,llm-b-grounded,postgres-migrate-rq8xw Pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r4,C3,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r4,C4,llm-b-grounded,Database Migration Job,infrastructure,app,infrastructure,0,1
s4-umami,F3,r4,C4,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r4,C5,llm-b-grounded,Database Migration Job,infrastructure,app,infrastructure,0,1
s4-umami,F3,r4,C5,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r5,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r5,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r5,C2,llm-b-grounded,Docker image pull,infrastructure,app,infrastructure,0,1
s4-umami,F3,r5,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r5,C3,llm-b-grounded,Container Image Pull,infrastructure,app,infrastructure,0,1
s4-umami,F3,r5,C3,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r5,C4,llm-b-grounded,Docker image repository,infrastructure,app,infrastructure,0,1
s4-umami,F3,r5,C4,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r5,C5,llm-b-grounded,Docker image pull,infrastructure,app,infrastructure,0,1
s4-umami,F3,r5,C5,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r6,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r6,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r6,C2,llm-b-grounded,Container Image Pull,infrastructure,app,infrastructure,0,1
s4-umami,F3,r6,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r6,C3,llm-b-grounded,Kubernetes Pod (postgres-migrate-dbcsn),infrastructure,app,infrastructure,0,1
s4-umami,F3,r6,C3,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r6,C4,llm-b-grounded,Docker image and container registry access,infrastructure,app,infrastructure,0,1
s4-umami,F3,r6,C4,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r6,C5,llm-b-grounded,Database Migration Job (postgres-migrate),infrastructure,app,infrastructure,0,1
s4-umami,F3,r6,C5,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r7,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r7,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F3,r7,C2,llm-b-grounded,postgres-migrate-w5qjg Pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r7,C2,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r7,C3,llm-b-grounded,postgres-migrate-w5qjg pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r7,C3,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r7,C4,llm-b-grounded,Database migration job,application,app,infrastructure,0,0
s4-umami,F3,r7,C4,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r7,C5,llm-b-grounded,Database Migration Job,infrastructure,app,infrastructure,0,1
s4-umami,F3,r7,C5,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r8,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r8,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r8,C2,llm-b-grounded,postgres-migrate-7cwjz pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r8,C2,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r8,C3,llm-b-grounded,postgres-migrate-7cwjz pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r8,C3,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r8,C4,llm-b-grounded,postgres-migrate-7cwjz Pod,configuration,app,infrastructure,0,0
s4-umami,F3,r8,C4,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r8,C5,llm-b-grounded,Database Migration Job,infrastructure,app,infrastructure,0,1
s4-umami,F3,r8,C5,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r9,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F3,r9,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F3,r9,C2,llm-b-grounded,Pod/postgres-migrate-btncp,infrastructure,app,infrastructure,0,1
s4-umami,F3,r9,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r9,C3,llm-b-grounded,postgres-migrate-btncp Pod,infrastructure,app,infrastructure,0,1
s4-umami,F3,r9,C3,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r9,C4,llm-b-grounded,postgres-migrate-btncp Pod,configuration,app,infrastructure,0,0
s4-umami,F3,r9,C4,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s4-umami,F3,r9,C5,llm-b-grounded,Database migration job (postgres-migrate),infrastructure,app,infrastructure,0,1
s4-umami,F3,r9,C5,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s4-umami,F4,r1,C1,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r1,C1,llm-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r1,C2,llm-b-grounded,postgres-migrate Job,application,backend,application,0,1
s4-umami,F4,r1,C2,llm-grounded,Kubernetes Job,infrastructure,backend,application,0,0
s4-umami,F4,r1,C3,llm-b-grounded,postgres-migrate Job,configuration,backend,application,0,0
s4-umami,F4,r1,C3,llm-grounded,Kubernetes Job,infrastructure,backend,application,0,0
s4-umami,F4,r1,C4,llm-b-grounded,Database Migration Job,infrastructure,backend,application,0,0
s4-umami,F4,r1,C4,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r1,C5,llm-b-grounded,postgres-migrate Job,infrastructure,backend,application,0,0
s4-umami,F4,r1,C5,llm-grounded,Kubernetes Job,infrastructure,backend,application,0,0
s4-umami,F4,r10,C1,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r10,C1,llm-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r10,C2,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s4-umami,F4,r10,C2,llm-grounded,Kubernetes Scheduler,infrastructure,backend,application,0,0
s4-umami,F4,r10,C3,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s4-umami,F4,r10,C3,llm-grounded,Kubernetes Scheduler,infrastructure,backend,application,0,0
s4-umami,F4,r10,C4,llm-b-grounded,Database Migration Job,application,backend,application,0,1
s4-umami,F4,r10,C4,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r10,C5,llm-b-grounded,Database Migration Job,infrastructure,backend,application,0,0
s4-umami,F4,r10,C5,llm-grounded,Database Migration Job,infrastructure,backend,application,0,0
s4-umami,F4,r2,C1,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r2,C1,llm-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r2,C2,llm-b-grounded,postgres-migrate Job,infrastructure,backend,application,0,0
s4-umami,F4,r2,C2,llm-grounded,Kubernetes Job,infrastructure,backend,application,0,0
s4-umami,F4,r2,C3,llm-b-grounded,postgres-migrate Job,infrastructure,backend,application,0,0
s4-umami,F4,r2,C3,llm-grounded,Kubernetes Job,infrastructure,backend,application,0,0
s4-umami,F4,r2,C4,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s4-umami,F4,r2,C4,llm-grounded,Kubernetes Job,infrastructure,backend,application,0,0
s4-umami,F4,r2,C5,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s4-umami,F4,r2,C5,llm-grounded,Kubernetes cluster,infrastructure,backend,application,0,0
s4-umami,F4,r3,C1,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r3,C1,llm-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r3,C2,llm-b-grounded,postgres-migrate Job,application,backend,application,0,1
s4-umami,F4,r3,C2,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r3,C3,llm-b-grounded,postgres-migrate Job,application,backend,application,0,1
s4-umami,F4,r3,C3,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r3,C4,llm-b-grounded,Database migration script,application,backend,application,0,1
s4-umami,F4,r3,C4,llm-grounded,postgres-migrate job,application,backend,application,0,1
s4-umami,F4,r3,C5,llm-b-grounded,Database migration script,application,backend,application,0,1
s4-umami,F4,r3,C5,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r4,C1,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r4,C1,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r4,C2,llm-b-grounded,postgres-migrate Job,application,backend,application,0,1
s4-umami,F4,r4,C2,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r4,C3,llm-b-grounded,postgres-migrate Job,application,backend,application,0,1
s4-umami,F4,r4,C3,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r4,C4,llm-b-grounded,Database migration script,application,backend,application,0,1
s4-umami,F4,r4,C4,llm-grounded,postgres-migrate job,application,backend,application,0,1
s4-umami,F4,r4,C5,llm-b-grounded,Database migration script,application,backend,application,0,1
s4-umami,F4,r4,C5,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r5,C1,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r5,C1,llm-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r5,C2,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r5,C2,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r5,C3,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r5,C3,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r5,C4,llm-b-grounded,database migration script,application,backend,application,0,1
s4-umami,F4,r5,C4,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r5,C5,llm-b-grounded,Database Migration Script,application,backend,application,0,1
s4-umami,F4,r5,C5,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r6,C1,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r6,C1,llm-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r6,C2,llm-b-grounded,postgres-migrate Job,application,backend,application,0,1
s4-umami,F4,r6,C2,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r6,C3,llm-b-grounded,postgres-migrate Job,application,backend,application,0,1
s4-umami,F4,r6,C3,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r6,C4,llm-b-grounded,database migration script,application,backend,application,0,1
s4-umami,F4,r6,C4,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r6,C5,llm-b-grounded,database migration script,application,backend,application,0,1
s4-umami,F4,r6,C5,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r7,C1,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r7,C1,llm-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r7,C2,llm-b-grounded,postgres-migrate job,application,backend,application,0,1
s4-umami,F4,r7,C2,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r7,C3,llm-b-grounded,postgres-migrate job,application,backend,application,0,1
s4-umami,F4,r7,C3,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r7,C4,llm-b-grounded,database migration script,application,backend,application,0,1
s4-umami,F4,r7,C4,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r7,C5,llm-b-grounded,database migration script,application,backend,application,0,1
s4-umami,F4,r7,C5,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r8,C1,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r8,C1,llm-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r8,C2,llm-b-grounded,postgres-migrate Job,infrastructure,backend,application,0,0
s4-umami,F4,r8,C2,llm-grounded,Kubernetes Scheduler,infrastructure,backend,application,0,0
s4-umami,F4,r8,C3,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s4-umami,F4,r8,C3,llm-grounded,Kubernetes Scheduler,infrastructure,backend,application,0,0
s4-umami,F4,r8,C4,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s4-umami,F4,r8,C4,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r8,C5,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s4-umami,F4,r8,C5,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r9,C1,llm-b-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r9,C1,llm-grounded,migration script,application,backend,application,0,1
s4-umami,F4,r9,C2,llm-b-grounded,postgres-migrate Job,application,backend,application,0,1
s4-umami,F4,r9,C2,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r9,C3,llm-b-grounded,postgres-migrate Job,application,backend,application,0,1
s4-umami,F4,r9,C3,llm-grounded,migration job,application,backend,application,0,1
s4-umami,F4,r9,C4,llm-b-grounded,Database Migration Job,application,backend,application,0,1
s4-umami,F4,r9,C4,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F4,r9,C5,llm-b-grounded,Database Migration Job,application,backend,application,0,1
s4-umami,F4,r9,C5,llm-grounded,database migration job,application,backend,application,0,1
s4-umami,F5,r1,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r1,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r1,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r1,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r1,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s4-umami,F5,r1,C3,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r1,C4,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r1,C4,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r1,C5,llm-b-grounded,frontend-root-endpoint,application,frontend,application,0,1
s4-umami,F5,r1,C5,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r10,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r10,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r10,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r10,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r10,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s4-umami,F5,r10,C3,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r10,C4,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r10,C4,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r10,C5,llm-b-grounded,frontend-root-endpoint,application,frontend,application,0,1
s4-umami,F5,r10,C5,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r2,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r2,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r2,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r2,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r2,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s4-umami,F5,r2,C3,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r2,C4,llm-b-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r2,C4,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r2,C5,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r2,C5,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r3,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r3,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r3,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r3,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r3,C3,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r3,C3,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r3,C4,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r3,C4,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r3,C5,llm-b-grounded,frontend service,application,frontend,application,0,1
s4-umami,F5,r3,C5,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r4,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r4,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r4,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r4,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r4,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s4-umami,F5,r4,C3,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r4,C4,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r4,C4,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r4,C5,llm-b-grounded,frontend application,application,frontend,application,0,1
s4-umami,F5,r4,C5,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r5,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r5,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r5,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r5,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r5,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s4-umami,F5,r5,C3,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r5,C4,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r5,C4,llm-grounded,application,application,frontend,application,0,1
s4-umami,F5,r5,C5,llm-b-grounded,frontend application,application,frontend,application,0,1
s4-umami,F5,r5,C5,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r6,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r6,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r6,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r6,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r6,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s4-umami,F5,r6,C3,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r6,C4,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r6,C4,llm-grounded,smoke test suite,test-reliability,frontend,application,0,0
s4-umami,F5,r6,C5,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r6,C5,llm-grounded,smoke test suite,test-reliability,frontend,application,0,0
s4-umami,F5,r7,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r7,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r7,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r7,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r7,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s4-umami,F5,r7,C3,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r7,C4,llm-b-grounded,frontend_root endpoint,application,frontend,application,0,1
s4-umami,F5,r7,C4,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r7,C5,llm-b-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r7,C5,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r8,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r8,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r8,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r8,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r8,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s4-umami,F5,r8,C3,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r8,C4,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r8,C4,llm-grounded,smoke test suite,test-reliability,frontend,application,0,0
s4-umami,F5,r8,C5,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r8,C5,llm-grounded,smoke test suite,test-reliability,frontend,application,0,0
s4-umami,F5,r9,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r9,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r9,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r9,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s4-umami,F5,r9,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s4-umami,F5,r9,C3,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r9,C4,llm-b-grounded,frontend root endpoint,application,frontend,application,0,1
s4-umami,F5,r9,C4,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F5,r9,C5,llm-b-grounded,frontend application,application,frontend,application,0,1
s4-umami,F5,r9,C5,llm-grounded,frontend,application,frontend,application,1,1
s4-umami,F6,r1,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F6,r1,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F6,r1,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r1,C2,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r1,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r1,C3,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r1,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r1,C4,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r1,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r1,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r10,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F6,r10,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F6,r10,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r10,C2,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r10,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
